route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
52,052009S_05204_,052009S_05204__1,Miralbueno,1,,
52,052009S_05204_,052009S_05204__2,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__3,Miralbueno,1,,
52,052009S_05204_,052009S_05204__4,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__5,Miralbueno,1,,
52,052009S_05204_,052009S_05204__6,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__7,Miralbueno,1,,
52,052009S_05204_,052009S_05204__8,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__9,Miralbueno,1,,
52,052009S_05204_,052009S_05204__10,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__11,Miralbueno,1,,
52,052009S_05204_,052009S_05204__12,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__13,Miralbueno,1,,
52,052009S_05204_,052009S_05204__14,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__15,Miralbueno,1,,
52,052009S_05204_,052009S_05204__16,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__17,Miralbueno,1,,
52,052009S_05204_,052009S_05204__18,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__19,Miralbueno,1,,
52,052009S_05204_,052009S_05204__20,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__21,Miralbueno,1,,
52,052009S_05204_,052009S_05204__22,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__23,Miralbueno,1,,
52,052009S_05204_,052009S_05204__24,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__25,Miralbueno,1,,
52,052009S_05204_,052009S_05204__26,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__27,Miralbueno,1,,
52,052009S_05204_,052009S_05204__28,Puerta Del Carmen,0,,
52,052009S_05204_,052009S_05204__29,Miralbueno,1,,
52,052009S_05204_,052009S_05204__30,Puerta Del Carmen,0,,
53,053005S_05301_,053005S_05301__1,Miralbueno,0,,
53,053005S_05301_,053005S_05301__2,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__3,Miralbueno,0,,
53,053005S_05301_,053005S_05301__4,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__5,Miralbueno,0,,
53,053005S_05301_,053005S_05301__6,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__7,Miralbueno,0,,
53,053005S_05301_,053005S_05301__8,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__9,Miralbueno,0,,
53,053005S_05301_,053005S_05301__10,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__11,Miralbueno,0,,
53,053005S_05301_,053005S_05301__12,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__13,Miralbueno,0,,
53,053005S_05301_,053005S_05301__14,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__15,Miralbueno,0,,
53,053005S_05301_,053005S_05301__16,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__17,Miralbueno,0,,
53,053005S_05301_,053005S_05301__18,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__19,Miralbueno,0,,
53,053005S_05301_,053005S_05301__20,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__21,Miralbueno,0,,
53,053005S_05301_,053005S_05301__22,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__23,Miralbueno,0,,
53,053005S_05301_,053005S_05301__24,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__25,Miralbueno,0,,
53,053005S_05301_,053005S_05301__26,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__27,Miralbueno,0,,
53,053005S_05301_,053005S_05301__28,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__29,Miralbueno,0,,
53,053005S_05301_,053005S_05301__30,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__31,Miralbueno,0,,
53,053005S_05301_,053005S_05301__32,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__33,Miralbueno,0,,
53,053005S_05301_,053005S_05301__34,Plaza Emperador Carlos Quinto,1,,
53,053005S_05301_,053005S_05301__35,Miralbueno,0,,
53,053005S_05301_,053005S_05301__36,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__1,Miralbueno,0,,
53,053005S_05302_,053005S_05302__2,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__3,Miralbueno,0,,
53,053005S_05302_,053005S_05302__4,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__5,Miralbueno,0,,
53,053005S_05302_,053005S_05302__6,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__7,Miralbueno,0,,
53,053005S_05302_,053005S_05302__8,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__9,Miralbueno,0,,
53,053005S_05302_,053005S_05302__10,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__11,Miralbueno,0,,
53,053005S_05302_,053005S_05302__12,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__13,Miralbueno,0,,
53,053005S_05302_,053005S_05302__14,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__15,Miralbueno,0,,
53,053005S_05302_,053005S_05302__16,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__17,Miralbueno,0,,
53,053005S_05302_,053005S_05302__18,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__19,Miralbueno,0,,
53,053005S_05302_,053005S_05302__20,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__21,Miralbueno,0,,
53,053005S_05302_,053005S_05302__22,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__23,Miralbueno,0,,
53,053005S_05302_,053005S_05302__24,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__25,Miralbueno,0,,
53,053005S_05302_,053005S_05302__26,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__27,Miralbueno,0,,
53,053005S_05302_,053005S_05302__28,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__29,Miralbueno,0,,
53,053005S_05302_,053005S_05302__30,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__31,Miralbueno,0,,
53,053005S_05302_,053005S_05302__32,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__33,Miralbueno,0,,
53,053005S_05302_,053005S_05302__34,Plaza Emperador Carlos Quinto,1,,
53,053005S_05302_,053005S_05302__35,Miralbueno,0,,
53,053005S_05302_,053005S_05302__36,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__1,Miralbueno,0,,
53,053005S_05303_,053005S_05303__2,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__3,Miralbueno,0,,
53,053005S_05303_,053005S_05303__4,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__5,Miralbueno,0,,
53,053005S_05303_,053005S_05303__6,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__7,Miralbueno,0,,
53,053005S_05303_,053005S_05303__8,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__9,Miralbueno,0,,
53,053005S_05303_,053005S_05303__10,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__11,Miralbueno,0,,
53,053005S_05303_,053005S_05303__12,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__13,Miralbueno,0,,
53,053005S_05303_,053005S_05303__14,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__15,Miralbueno,0,,
53,053005S_05303_,053005S_05303__16,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__17,Miralbueno,0,,
53,053005S_05303_,053005S_05303__18,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__19,Miralbueno,0,,
53,053005S_05303_,053005S_05303__20,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__21,Miralbueno,0,,
53,053005S_05303_,053005S_05303__22,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__23,Miralbueno,0,,
53,053005S_05303_,053005S_05303__24,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__25,Miralbueno,0,,
53,053005S_05303_,053005S_05303__26,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__27,Miralbueno,0,,
53,053005S_05303_,053005S_05303__28,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__29,Miralbueno,0,,
53,053005S_05303_,053005S_05303__30,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__31,Miralbueno,0,,
53,053005S_05303_,053005S_05303__32,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__33,Miralbueno,0,,
53,053005S_05303_,053005S_05303__34,Plaza Emperador Carlos Quinto,1,,
53,053005S_05303_,053005S_05303__35,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__1,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__2,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__3,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__4,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__5,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__6,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__7,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__8,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__9,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__10,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__11,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__12,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__13,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__14,Plaza Emperador Carlos Quinto,1,,
53,053005S_053E1_,053005S_053E1__15,Miralbueno,0,,
53,053005S_053E1_,053005S_053E1__16,Plaza Emperador Carlos Quinto,1,,
54,054002S_05401_,054002S_05401__1,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__2,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__3,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__4,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__5,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__6,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__7,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__8,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__9,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__10,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__11,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__12,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__13,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__14,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__15,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__16,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__17,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__18,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__19,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__20,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__21,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__22,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__23,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__24,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__25,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__26,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__27,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__28,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__29,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__30,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__31,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__32,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__33,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__34,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__35,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__36,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__37,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__38,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__39,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__40,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__41,Rosales Del Canal,0,,
54,054002S_05401_,054002S_05401__42,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__1,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__2,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__3,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__4,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__5,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__6,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__7,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__8,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__9,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__10,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__11,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__12,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__13,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__14,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__15,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__16,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__17,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__18,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__19,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__20,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__21,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__22,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__23,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__24,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__25,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__26,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__27,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__28,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__29,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__30,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__31,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__32,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__33,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__34,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__35,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__36,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__37,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__38,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__39,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__40,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__41,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__42,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__43,Rosales Del Canal,0,,
54,054002S_05402_,054002S_05402__44,Rosales Del Canal,0,,
55,055003S_05501_,055003S_05501__1,Montecanal,0,,
55,055003S_05501_,055003S_05501__2,Montecanal,0,,
55,055003S_05501_,055003S_05501__3,Montecanal,0,,
55,055003S_05501_,055003S_05501__4,Montecanal,0,,
55,055003S_05501_,055003S_05501__5,Montecanal,0,,
55,055003S_05501_,055003S_05501__6,Montecanal,0,,
55,055003S_05501_,055003S_05501__7,Montecanal,0,,
55,055003S_05501_,055003S_05501__8,Montecanal,0,,
55,055003S_05501_,055003S_05501__9,Montecanal,0,,
55,055003S_05501_,055003S_05501__10,Montecanal,0,,
55,055003S_05501_,055003S_05501__11,Montecanal,0,,
55,055003S_05501_,055003S_05501__12,Montecanal,0,,
55,055003S_05501_,055003S_05501__13,Montecanal,0,,
55,055003S_05501_,055003S_05501__14,Montecanal,0,,
55,055003S_05501_,055003S_05501__15,Montecanal,0,,
55,055003S_05501_,055003S_05501__16,Montecanal,0,,
55,055003S_05501_,055003S_05501__17,Montecanal,0,,
55,055003S_05501_,055003S_05501__18,Montecanal,0,,
55,055003S_05501_,055003S_05501__19,Montecanal,0,,
55,055003S_05501_,055003S_05501__20,Montecanal,0,,
55,055003S_05501_,055003S_05501__21,Montecanal,0,,
55,055003S_05501_,055003S_05501__22,Montecanal,0,,
55,055003S_05501_,055003S_05501__23,Montecanal,0,,
55,055003S_05501_,055003S_05501__24,Montecanal,0,,
55,055003S_05501_,055003S_05501__25,Montecanal,0,,
55,055003S_05501_,055003S_05501__26,Montecanal,0,,
55,055003S_05501_,055003S_05501__27,Montecanal,0,,
55,055003S_05501_,055003S_05501__28,Montecanal,0,,
55,055003S_05501_,055003S_05501__29,Montecanal,0,,
55,055003S_05501_,055003S_05501__30,Montecanal,0,,
55,055003S_05501_,055003S_05501__31,Montecanal,0,,
55,055003S_05501_,055003S_05501__32,Montecanal,0,,
55,055003S_05501_,055003S_05501__33,Montecanal,0,,
55,055003S_05501_,055003S_05501__34,Montecanal,0,,
55,055003S_05501_,055003S_05501__35,Montecanal,0,,
55,055003S_05501_,055003S_05501__36,Montecanal,0,,
55,055003S_05501_,055003S_05501__37,Montecanal,0,,
55,055003S_05501_,055003S_05501__38,Montecanal,0,,
55,055003S_05501_,055003S_05501__39,Montecanal,0,,
55,055003S_05501_,055003S_05501__40,Montecanal,0,,
55,055003S_05501_,055003S_05501__41,Montecanal,0,,
55,055003S_05501_,055003S_05501__42,Montecanal,0,,
55,055003S_05501_,055003S_05501__43,Montecanal,0,,
55,055003S_05501_,055003S_05501__44,Montecanal,0,,
55,055003S_05501_,055003S_05501__45,Montecanal,0,,
55,055003S_05501_,055003S_05501__46,Montecanal,0,,
55,055003S_05501_,055003S_05501__47,Montecanal,0,,
55,055003S_05502_,055003S_05502__1,Montecanal,0,,
55,055003S_05502_,055003S_05502__2,Montecanal,0,,
55,055003S_05502_,055003S_05502__3,Montecanal,0,,
55,055003S_05502_,055003S_05502__4,Montecanal,0,,
55,055003S_05502_,055003S_05502__5,Montecanal,0,,
55,055003S_05502_,055003S_05502__6,Montecanal,0,,
55,055003S_05502_,055003S_05502__7,Montecanal,0,,
55,055003S_05502_,055003S_05502__8,Montecanal,0,,
55,055003S_05502_,055003S_05502__9,Montecanal,0,,
55,055003S_05502_,055003S_05502__10,Montecanal,0,,
55,055003S_05502_,055003S_05502__11,Montecanal,0,,
55,055003S_05502_,055003S_05502__12,Montecanal,0,,
55,055003S_05502_,055003S_05502__13,Montecanal,0,,
55,055003S_05502_,055003S_05502__14,Montecanal,0,,
55,055003S_05502_,055003S_05502__15,Montecanal,0,,
55,055003S_05502_,055003S_05502__16,Montecanal,0,,
55,055003S_05502_,055003S_05502__17,Montecanal,0,,
55,055003S_05502_,055003S_05502__18,Montecanal,0,,
55,055003S_05502_,055003S_05502__19,Montecanal,0,,
55,055003S_05502_,055003S_05502__20,Montecanal,0,,
55,055003S_05502_,055003S_05502__21,Montecanal,0,,
55,055003S_05502_,055003S_05502__22,Montecanal,0,,
55,055003S_05502_,055003S_05502__23,Montecanal,0,,
55,055003S_05502_,055003S_05502__24,Montecanal,0,,
55,055003S_05502_,055003S_05502__25,Montecanal,0,,
55,055003S_05502_,055003S_05502__26,Montecanal,0,,
55,055003S_05502_,055003S_05502__27,Montecanal,0,,
55,055003S_05502_,055003S_05502__28,Montecanal,0,,
55,055003S_05502_,055003S_05502__29,Montecanal,0,,
55,055003S_05502_,055003S_05502__30,Montecanal,0,,
55,055003S_05502_,055003S_05502__31,Montecanal,0,,
55,055003S_05502_,055003S_05502__32,Montecanal,0,,
55,055003S_05502_,055003S_05502__33,Montecanal,0,,
55,055003S_05502_,055003S_05502__34,Montecanal,0,,
55,055003S_05502_,055003S_05502__35,Montecanal,0,,
55,055003S_05502_,055003S_05502__36,Montecanal,0,,
55,055003S_05502_,055003S_05502__37,Montecanal,0,,
55,055003S_05502_,055003S_05502__38,Montecanal,0,,
55,055003S_05502_,055003S_05502__39,Montecanal,0,,
55,055003S_05502_,055003S_05502__40,Montecanal,0,,
55,055003S_05502_,055003S_05502__41,Montecanal,0,,
55,055003S_05502_,055003S_05502__42,Montecanal,0,,
55,055003S_05502_,055003S_05502__43,Montecanal,0,,
55,055003S_05502_,055003S_05502__44,Montecanal,0,,
55,055003S_05502_,055003S_05502__45,Montecanal,0,,
55,055003S_05502_,055003S_05502__46,Montecanal,0,,
56,056003S_05601_,056003S_05601__1,Valdespartera,0,,
56,056003S_05601_,056003S_05601__2,Valdespartera,0,,
56,056003S_05601_,056003S_05601__3,Valdespartera,0,,
56,056003S_05601_,056003S_05601__4,Valdespartera,0,,
56,056003S_05601_,056003S_05601__5,Valdespartera,0,,
56,056003S_05601_,056003S_05601__6,Valdespartera,0,,
56,056003S_05601_,056003S_05601__7,Valdespartera,0,,
56,056003S_05601_,056003S_05601__8,Valdespartera,0,,
56,056003S_05601_,056003S_05601__9,Valdespartera,0,,
56,056003S_05601_,056003S_05601__10,Valdespartera,0,,
56,056003S_05601_,056003S_05601__11,Valdespartera,0,,
56,056003S_05601_,056003S_05601__12,Valdespartera,0,,
56,056003S_05601_,056003S_05601__13,Valdespartera,0,,
56,056003S_05601_,056003S_05601__14,Valdespartera,0,,
56,056003S_05601_,056003S_05601__15,Valdespartera,0,,
56,056003S_05601_,056003S_05601__16,Valdespartera,0,,
56,056003S_05601_,056003S_05601__17,Valdespartera,0,,
56,056003S_05601_,056003S_05601__18,Valdespartera,0,,
56,056003S_05601_,056003S_05601__19,Valdespartera,0,,
56,056003S_05601_,056003S_05601__20,Valdespartera,0,,
56,056003S_05601_,056003S_05601__21,Valdespartera,0,,
56,056003S_05601_,056003S_05601__22,Valdespartera,0,,
56,056003S_05601_,056003S_05601__23,Valdespartera,0,,
56,056003S_05601_,056003S_05601__24,Valdespartera,0,,
56,056003S_05601_,056003S_05601__25,Valdespartera,0,,
56,056003S_05601_,056003S_05601__26,Valdespartera,0,,
56,056003S_05601_,056003S_05601__27,Valdespartera,0,,
56,056003S_05601_,056003S_05601__28,Valdespartera,0,,
56,056003S_05601_,056003S_05601__29,Valdespartera,0,,
56,056003S_05601_,056003S_05601__30,Valdespartera,0,,
56,056003S_05601_,056003S_05601__31,Valdespartera,0,,
56,056003S_05601_,056003S_05601__32,Valdespartera,0,,
56,056003S_05601_,056003S_05601__33,Valdespartera,0,,
56,056003S_05601_,056003S_05601__34,Valdespartera,0,,
56,056003S_05601_,056003S_05601__35,Valdespartera,0,,
56,056003S_05601_,056003S_05601__36,Valdespartera,0,,
56,056003S_05601_,056003S_05601__37,Valdespartera,0,,
56,056003S_05601_,056003S_05601__38,Valdespartera,0,,
56,056003S_05601_,056003S_05601__39,Valdespartera,0,,
56,056003S_05601_,056003S_05601__40,Valdespartera,0,,
56,056003S_05601_,056003S_05601__41,Valdespartera,0,,
56,056003S_05601_,056003S_05601__42,Valdespartera,0,,
56,056003S_05601_,056003S_05601__43,Valdespartera,0,,
56,056003S_05601_,056003S_05601__44,Valdespartera,0,,
56,056003S_05601_,056003S_05601__45,Valdespartera,0,,
56,056003S_05601_,056003S_05601__46,Valdespartera,0,,
56,056003S_05601_,056003S_05601__47,Valdespartera,0,,
56,056003S_05601_,056003S_05601__48,Valdespartera,0,,
56,056003S_05601_,056003S_05601__49,Valdespartera,0,,
56,056003S_05601_,056003S_05601__50,Valdespartera,0,,
56,056003S_05601_,056003S_05601__51,Valdespartera,0,,
56,056003S_05601_,056003S_05601__52,Valdespartera,0,,
57,057003S_05701_,057003S_05701__1,Casablanca,0,,
57,057003S_05701_,057003S_05701__2,Casablanca,0,,
57,057003S_05701_,057003S_05701__3,Casablanca,0,,
57,057003S_05701_,057003S_05701__4,Casablanca,0,,
57,057003S_05701_,057003S_05701__5,Casablanca,0,,
57,057003S_05701_,057003S_05701__6,Casablanca,0,,
57,057003S_05701_,057003S_05701__7,Casablanca,0,,
57,057003S_05701_,057003S_05701__8,Casablanca,0,,
57,057003S_05701_,057003S_05701__9,Casablanca,0,,
57,057003S_05701_,057003S_05701__10,Casablanca,0,,
57,057003S_05701_,057003S_05701__11,Casablanca,0,,
57,057003S_05701_,057003S_05701__12,Casablanca,0,,
57,057003S_05701_,057003S_05701__13,Casablanca,0,,
57,057003S_05701_,057003S_05701__14,Casablanca,0,,
57,057003S_05701_,057003S_05701__15,Casablanca,0,,
57,057003S_05701_,057003S_05701__16,Casablanca,0,,
57,057003S_05701_,057003S_05701__17,Casablanca,0,,
57,057003S_05701_,057003S_05701__18,Casablanca,0,,
57,057003S_05701_,057003S_05701__19,Casablanca,0,,
57,057003S_05701_,057003S_05701__20,Casablanca,0,,
57,057003S_05701_,057003S_05701__21,Casablanca,0,,
57,057003S_05701_,057003S_05701__22,Casablanca,0,,
57,057003S_05701_,057003S_05701__23,Casablanca,0,,
57,057003S_05701_,057003S_05701__24,Casablanca,0,,
57,057003S_05701_,057003S_05701__25,Casablanca,0,,
57,057003S_05701_,057003S_05701__26,Casablanca,0,,
57,057003S_05701_,057003S_05701__27,Casablanca,0,,
57,057003S_05701_,057003S_05701__28,Casablanca,0,,
57,057003S_05701_,057003S_05701__29,Casablanca,0,,
57,057003S_05701_,057003S_05701__30,Casablanca,0,,
57,057003S_05701_,057003S_05701__31,Casablanca,0,,
57,057003S_05701_,057003S_05701__32,Casablanca,0,,
57,057003S_05701_,057003S_05701__33,Casablanca,0,,
57,057003S_05701_,057003S_05701__34,Casablanca,0,,
57,057003S_05701_,057003S_05701__35,Casablanca,0,,
57,057003S_05701_,057003S_05701__36,Casablanca,0,,
57,057003S_05701_,057003S_05701__37,Casablanca,0,,
57,057003S_05701_,057003S_05701__38,Casablanca,0,,
57,057003S_05701_,057003S_05701__39,Casablanca,0,,
57,057003S_05701_,057003S_05701__40,Casablanca,0,,
57,057003S_05701_,057003S_05701__41,Casablanca,0,,
57,057003S_05701_,057003S_05701__42,Casablanca,0,,
57,057003S_05701_,057003S_05701__43,Casablanca,0,,
57,057003S_05701_,057003S_05701__44,Casablanca,0,,
57,057003S_05701_,057003S_05701__45,Casablanca,0,,
57,057003S_05701_,057003S_05701__46,Casablanca,0,,
57,057003S_05701_,057003S_05701__47,Casablanca,0,,
57,057003S_05701_,057003S_05701__48,Casablanca,0,,
57,057003S_05701_,057003S_05701__49,Casablanca,0,,
57,057003S_05701_,057003S_05701__50,Casablanca,0,,
57,057003S_05701_,057003S_05701__51,Casablanca,0,,
57,057003S_05701_,057003S_05701__52,Casablanca,0,,
57,057003S_05701_,057003S_05701__53,Casablanca,0,,
57,057003S_05701_,057003S_05701__54,Casablanca,0,,
